Timestamp,ID,DLC,Data
375545,0x2DE,8,"00 08 80 06 5F FF 0D BA"
375572,0x2DE,8,"00 08 80 06 5F FF 0D BA"
375598,0x181,8,"17 57 3A 10 43 20 00 02"
375626,0x181,8,"17 57 3A 10 43 20 00 02"
375654,0x181,8,"17 57 3A 10 43 20 00 02"
375682,0x23D,8,"63 00 00 EF 00 A8 00 73"
375711,0x300,1,"00"
375740,0x251,8,"00 00 00 08 00 40 16 2F"
375898,0x253,8,"03 AA 00 00 32 01 6B 03"
375919,0x300,1,"00"
375943,0x251,8,"00 00 00 08 00 40 14 38"
375965,0x2DE,8,"00 08 80 06 5F FF 0D BA"
375991,0x181,8,"17 A2 3A 10 43 20 00 02"
376018,0x181,8,"18 51 3A 10 43 20 00 02"
376045,0x181,8,"18 51 3A 10 43 20 00 02"
376072,0x280,8,"00 57 00 00 01 9A 35 00"
376102,0x2DE,8,"00 00 80 06 5F FF 0D BA"
376130,0x251,8,"00 00 00 08 00 00 15 56"
376159,0x5E4,3,"00 00 00"
376189,0x181,8,"18 B5 39 10 43 20 00 02"
376220,0x251,8,"00 00 00 08 00 00 13 39"
376255,0x300,1,"00"
376285,0x251,8,"00 00 00 08 00 80 21 00"
376441,0x181,8,"18 CE 39 10 43 20 00 02"
376469,0x2DE,8,"00 00 80 06 5F FF 0D BA"
376494,0x181,8,"18 E7 39 10 43 20 00 02"
376520,0x181,8,"18 E7 39 10 43 20 00 02"
376546,0x181,8,"18 E7 39 10 43 20 00 02"
376573,0x181,8,"18 B5 3A 10 43 20 00 02"
376602,0x300,1,"00"
376631,0x215,6,"FF F4 FF 00 FF FF"
376660,0x251,8,"00 00 00 08 00 40 20 00"
376691,0x280,8,"00 57 00 00 01 DE 35 00"
376722,0x251,8,"00 00 00 08 00 80 13 39"
376753,0x251,8,"00 00 00 08 00 40 16 2F"
376786,0x181,8,"19 19 39 10 42 20 00 02"
376818,0x181,8,"19 32 3A 10 42 20 00 02"
376852,0x2DE,8,"00 00 80 06 5F FF 0D BA"
377010,0x181,8,"19 19 3A 10 42 20 00 02"
377038,0x181,8,"19 32 3A 10 42 20 00 02"
377067,0x181,8,"19 64 3A 10 42 20 00 02"
377095,0x251,8,"00 00 00 08 00 80 17 2D"
377125,0x2DE,8,"00 00 80 06 5F FF 0D BA"
377156,0x251,8,"00 00 00 08 00 80 17 2D"
377186,0x181,8,"1A C2 3A 10 44 20 00 02"
377218,0x2DE,8,"00 00 80 06 5F FF 0D BA"
377249,0x215,6,"FF F4 FF 00 FF FF"
377282,0x280,8,"00 57 00 00 02 29 35 00"
377316,0x215,6,"FF F4 FF 00 FF FF"
377352,0x280,8,"00 57 00 00 02 30 35 00"
377387,0x216,3,"40 00 00"
377425,0x2DE,8,"00 00 80 06 5F FF 0D BA"
377462,0x251,8,"00 00 00 08 00 40 14 38"
377626,0x181,8,"1B EE 3A 14 4A 20 00 02"
377656,0x2DE,8,"00 00 80 06 5F FF 0D BA"
377687,0x280,8,"00 7B 00 00 02 45 4B 00"
377719,0x251,8,"00 00 00 08 00 C0 20 00"
377751,0x181,8,"1C 6B 3B 14 4A 20 00 02"
